,BEGIN_AZIMUTH,BEGIN_DATE_TIME,BEGIN_DAY,BEGIN_LAT,BEGIN_LOCATION,BEGIN_LON,BEGIN_RANGE,BEGIN_TIME,BEGIN_YEARMONTH,CATEGORY,CZ_FIPS,CZ_NAME,CZ_TIMEZONE,CZ_TYPE,DAMAGE_CROPS,DAMAGE_PROPERTY,DATA_SOURCE,DEATHS_DIRECT,DEATHS_INDIRECT,END_AZIMUTH,END_DATE_TIME,END_DAY,END_LAT,END_LOCATION,END_LON,END_RANGE,END_TIME,END_YEARMONTH,EPISODE_ID,EPISODE_NARRATIVE,EVENT_ID,EVENT_NARRATIVE,EVENT_TYPE,FLOOD_CAUSE,INJURIES_DIRECT,INJURIES_INDIRECT,MAGNITUDE,MAGNITUDE_TYPE,MONTH_NAME,SOURCE,STATE,STATE_FIPS,TOR_F_SCALE,TOR_LENGTH,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,TOR_OTHER_CZ_STATE,TOR_OTHER_WFO,TOR_WIDTH,WFO,YEAR,EVENT_YEARMONTH,FATALITY_AGE,FATALITY_DATE,FATALITY_ID,FATALITY_LOCATION,FATALITY_SEX,FATALITY_TYPE,FAT_DAY,FAT_TIME,FAT_YEARMONTH
1229,,26-JUN-69 18:45:00,26.0,39.2,,-94.68,0.0,1845.0,196906.0,,165.0,PLATTE,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 18:45:00,26.0,,,,0.0,1845.0,196906.0,,,10057753.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1230,,26-JUN-69 19:00:00,26.0,39.28,,-94.28,0.0,1900.0,196906.0,,47.0,CLAY,CST,C,0.0,25K,PUB,0.0,0.0,,26-JUN-69 19:00:00,26.0,39.32,,-94.17,0.0,1900.0,196906.0,,,10057754.0,,Tornado,,0.0,0.0,0.0,,June,,MISSOURI,29.0,F1,6.2,,,,,100.0,,1969.0,,,,,,,,,,
1231,,26-JUN-69 19:00:00,26.0,39.42,,-94.22,0.0,1900.0,196906.0,,177.0,RAY,CST,C,0.0,25K,PUB,0.0,0.0,,26-JUN-69 19:00:00,26.0,,,,0.0,1900.0,196906.0,,,10057755.0,,Tornado,,0.0,0.0,0.0,,June,,MISSOURI,29.0,F1,0.2,,,,,17.0,,1969.0,,,,,,,,,,
1232,,26-JUN-69 19:17:00,26.0,39.2,,-94.68,0.0,1917.0,196906.0,,165.0,PLATTE,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 19:17:00,26.0,,,,0.0,1917.0,196906.0,,,10057757.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1233,,26-JUN-69 19:47:00,26.0,39.08,,-94.58,0.0,1947.0,196906.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 19:47:00,26.0,,,,0.0,1947.0,196906.0,,,10057758.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1234,,26-JUN-69 22:00:00,26.0,40.08,,-92.58,0.0,2200.0,196906.0,,1.0,ADAIR,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 22:00:00,26.0,,,,0.0,2200.0,196906.0,,,10057759.0,,Thunderstorm Wind,,0.0,0.0,50.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1235,,26-JUN-69 22:45:00,26.0,37.78,,-94.4,0.0,2245.0,196906.0,,217.0,VERNON,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 22:45:00,26.0,,,,0.0,2245.0,196906.0,,,10057760.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1236,,26-JUN-69 22:45:00,26.0,37.78,,-94.5,0.0,2245.0,196906.0,,217.0,VERNON,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 22:45:00,26.0,,,,0.0,2245.0,196906.0,,,10057761.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1237,,28-JUN-69 05:15:00,28.0,38.88,,-94.58,0.0,515.0,196906.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 05:15:00,28.0,,,,0.0,515.0,196906.0,,,10057762.0,,Thunderstorm Wind,,0.0,0.0,74.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1238,,28-JUN-69 05:52:00,28.0,38.88,,-94.4,0.0,552.0,196906.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 05:52:00,28.0,,,,0.0,552.0,196906.0,,,10057763.0,,Thunderstorm Wind,,0.0,0.0,60.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1239,,28-JUN-69 06:45:00,28.0,39.0,,-94.4,0.0,645.0,196906.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 06:45:00,28.0,,,,0.0,645.0,196906.0,,,10057765.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1240,,28-JUN-69 06:50:00,28.0,38.78,,-94.58,0.0,650.0,196906.0,,37.0,CASS,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 06:50:00,28.0,,,,0.0,650.0,196906.0,,,10057766.0,,Hail,,0.0,0.0,1.75,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1241,,06-JUN-69 16:30:00,6.0,42.9,,-72.2,0.0,1630.0,196906.0,,5.0,CHESHIRE,CST,C,0.0,2.5K,PUB,0.0,0.0,,06-JUN-69 16:30:00,6.0,,,,0.0,1630.0,196906.0,,,10079136.0,,Tornado,,0.0,0.0,0.0,,June,,NEW HAMPSHIRE,33.0,F2,1.5,,,,,150.0,,1969.0,,,,,,,,,,
1242,,25-AUG-69 15:00:00,25.0,43.87,,-71.7,0.0,1500.0,196908.0,,9.0,GRAFTON,CST,C,0.0,25K,PUB,0.0,0.0,,25-AUG-69 15:00:00,25.0,43.95,,-71.7,0.0,1500.0,196908.0,,,10079137.0,,Tornado,,0.0,0.0,0.0,,August,,NEW HAMPSHIRE,33.0,,5.7,,,,,17.0,,1969.0,,,,,,,,,,
1243,,25-AUG-69 15:00:00,25.0,43.88,,-71.68,0.0,1500.0,196908.0,,9.0,GRAFTON,CST,C,0.0,0,PUB,0.0,0.0,,25-AUG-69 15:00:00,25.0,,,,0.0,1500.0,196908.0,,,10079138.0,,Hail,,0.0,0.0,2.0,,August,,NEW HAMPSHIRE,33.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1244,,19-APR-69 17:00:00,19.0,38.2,,-75.68,0.0,1700.0,196904.0,,39.0,SOMERSET,CST,C,0.0,0,PUB,0.0,0.0,,19-APR-69 17:00:00,19.0,,,,0.0,1700.0,196904.0,,,10041212.0,,Hail,,0.0,0.0,1.75,,April,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1245,,09-MAY-69 13:00:00,9.0,39.5,,-77.18,0.0,1300.0,196905.0,,21.0,FREDERICK,CST,C,0.0,0,PUB,0.0,0.0,,09-MAY-69 13:00:00,9.0,,,,0.0,1300.0,196905.0,,,10041213.0,,Thunderstorm Wind,,0.0,0.0,0.0,,May,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1246,,08-JUN-69 15:30:00,8.0,39.2,,-77.4,0.0,1530.0,196906.0,,31.0,MONTGOMERY,CST,C,0.0,0,PUB,0.0,0.0,,08-JUN-69 15:30:00,8.0,,,,0.0,1530.0,196906.0,,,10041214.0,,Hail,,0.0,0.0,0.75,,June,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1247,,08-JUN-69 15:45:00,8.0,39.08,,-77.18,0.0,1545.0,196906.0,,31.0,MONTGOMERY,CST,C,0.0,0,PUB,0.0,0.0,,08-JUN-69 15:45:00,8.0,,,,0.0,1545.0,196906.0,,,10041215.0,,Hail,,0.0,0.0,0.75,,June,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1248,,08-JUN-69 16:00:00,8.0,38.88,,-76.78,0.0,1600.0,196906.0,,33.0,PRINCE GEORGE'S,CST,C,0.0,0,PUB,0.0,0.0,,08-JUN-69 16:00:00,8.0,,,,0.0,1600.0,196906.0,,,10041217.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1249,,15-JUN-69 20:00:00,15.0,39.7,,-77.68,0.0,2000.0,196906.0,,43.0,WASHINGTON,CST,C,0.0,0,PUB,0.0,0.0,,15-JUN-69 20:00:00,15.0,,,,0.0,2000.0,196906.0,,,10041218.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1250,,05-JUL-69 13:15:00,5.0,39.67,,-78.9,0.0,1315.0,196907.0,,1.0,ALLEGANY,CST,C,0.0,250K,PUB,0.0,0.0,,05-JUL-69 13:15:00,5.0,,,,0.0,1315.0,196907.0,,,10041219.0,,Tornado,,1.0,0.0,0.0,,July,,MARYLAND,24.0,F2,0.5,,,,,200.0,,1969.0,,,,,,,,,,
1251,,05-JUL-69 13:30:00,5.0,39.7,,-78.78,0.0,1330.0,196907.0,,1.0,ALLEGANY,CST,C,0.0,0,PUB,0.0,0.0,,05-JUL-69 13:30:00,5.0,,,,0.0,1330.0,196907.0,,,10041220.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1252,,05-JUL-69 15:18:00,5.0,38.78,,-76.9,0.0,1518.0,196907.0,,33.0,PRINCE GEORGE'S,CST,C,0.0,0,PUB,0.0,0.0,,05-JUL-69 15:18:00,5.0,,,,0.0,1518.0,196907.0,,,10041221.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1253,,05-JUL-69 15:34:00,5.0,38.78,,-76.78,0.0,1534.0,196907.0,,33.0,PRINCE GEORGE'S,CST,C,0.0,0,PUB,0.0,0.0,,05-JUL-69 15:34:00,5.0,,,,0.0,1534.0,196907.0,,,10041222.0,,Thunderstorm Wind,,0.0,0.0,72.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1254,,13-APR-69 12:15:00,13.0,30.97,,-90.07,0.0,1215.0,196904.0,,147.0,WALTHALL,CST,C,0.0,25K,PUB,0.0,0.0,,13-APR-69 12:15:00,13.0,,,,0.0,1215.0,196904.0,,,10050813.0,,Tornado,,2.0,0.0,0.0,,April,,MISSISSIPPI,28.0,F1,0.0,,,,,33.0,,1969.0,,,,,,,,,,
1255,,13-APR-69 12:25:00,13.0,32.28,,-90.58,0.0,1225.0,196904.0,,49.0,HINDS,CST,C,0.0,0,PUB,0.0,0.0,,13-APR-69 12:25:00,13.0,,,,0.0,1225.0,196904.0,,,10050814.0,,Hail,,0.0,0.0,1.75,,April,,MISSISSIPPI,28.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1256,,22-JUN-69 18:25:00,22.0,37.08,,-93.58,0.0,1825.0,196906.0,,43.0,CHRISTIAN,CST,C,0.0,0,PUB,0.0,0.0,,22-JUN-69 18:25:00,22.0,,,,0.0,1825.0,196906.0,,,10057727.0,,Hail,,0.0,0.0,1.75,,June,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1257,,22-JUN-69 18:35:00,22.0,37.73,,-90.55,0.0,1835.0,196906.0,,187.0,ST. FRANCOIS,CST,C,0.0,2.5M,PUB,4.0,0.0,,22-JUN-69 18:35:00,22.0,37.73,,-90.42,0.0,1835.0,196906.0,,,10057728.0,,Tornado,,14.0,0.0,0.0,,June,,MISSOURI,29.0,F4,7.2,,,,,440.0,,1969.0,196906.0,,06/22/1969 18:35:00,1005697.0,,,D,22.0,1835.0,196906.0
1258,,22-JUN-69 18:45:00,22.0,37.73,,-90.42,0.0,1845.0,196906.0,,187.0,ST. FRANCOIS,CST,C,0.0,2.5M,PUB,0.0,0.0,,22-JUN-69 18:45:00,22.0,37.72,,-90.32,0.0,1845.0,196906.0,,,10057729.0,,Tornado,,0.0,0.0,0.0,,June,,MISSOURI,29.0,F4,5.6,,,,,440.0,,1969.0,,,,,,,,,,
1259,,18-AUG-69 20:11:00,18.0,48.5,,-109.8,0.0,2011.0,196908.0,,41.0,HILL,CST,C,0.0,0,PUB,0.0,0.0,,18-AUG-69 20:11:00,18.0,,,,0.0,2011.0,196908.0,,,10072367.0,,Thunderstorm Wind,,0.0,0.0,50.0,,August,,MONTANA,30.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1260,,20-AUG-69 18:45:00,20.0,48.5,,-104.5,0.0,1845.0,196908.0,,91.0,SHERIDAN,CST,C,0.0,0,PUB,0.0,0.0,,20-AUG-69 18:45:00,20.0,,,,0.0,1845.0,196908.0,,,10072368.0,,Hail,,0.0,0.0,2.0,,August,,MONTANA,30.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1261,,26-AUG-69 22:07:00,26.0,46.38,,-105.9,0.0,2207.0,196908.0,,17.0,CUSTER,CST,C,0.0,0,PUB,0.0,0.0,,26-AUG-69 22:07:00,26.0,,,,0.0,2207.0,196908.0,,,10072369.0,,Thunderstorm Wind,,0.0,0.0,50.0,,August,,MONTANA,30.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1262,,21-SEP-69 00:30:00,21.0,48.3,,-104.6,0.0,30.0,196909.0,,85.0,ROOSEVELT,CST,C,0.0,25K,PUB,0.0,0.0,,21-SEP-69 00:30:00,21.0,,,,0.0,30.0,196909.0,,,10072370.0,,Tornado,,0.0,0.0,0.0,,September,,MONTANA,30.0,F2,1.0,,,,,33.0,,1969.0,,,,,,,,,,
1263,,30-DEC-69 13:45:00,30.0,33.9,,-86.0,0.0,1345.0,196912.0,,55.0,ETOWAH,CST,C,0.0,250K,PUB,0.0,0.0,,30-DEC-69 13:45:00,30.0,34.0,,-86.02,0.0,1345.0,196912.0,,,9979576.0,,Tornado,,2.0,0.0,0.0,,December,,ALABAMA,1.0,F2,7.1,,,,,100.0,,1969.0,,,,,,,,,,
1264,,30-DEC-69 14:00:00,30.0,34.0,,-86.0,0.0,1400.0,196912.0,,55.0,ETOWAH,CST,C,0.0,0,PUB,0.0,0.0,,30-DEC-69 14:00:00,30.0,,,,0.0,1400.0,196912.0,,,9979577.0,,Thunderstorm Wind,,0.0,0.0,0.0,,December,,ALABAMA,1.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1265,,12-JUL-69 13:00:00,12.0,39.7,,-77.08,0.0,1300.0,196907.0,,13.0,CARROLL,CST,C,0.0,0,PUB,0.0,0.0,,12-JUL-69 13:00:00,12.0,,,,0.0,1300.0,196907.0,,,10041224.0,,Hail,,0.0,0.0,1.75,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1266,,05-JUL-69 17:00:00,5.0,38.28,,-75.5,0.0,1700.0,196907.0,,45.0,WICOMICO,CST,C,0.0,0,PUB,0.0,0.0,,05-JUL-69 17:00:00,5.0,,,,0.0,1700.0,196907.0,,,10041223.0,,Thunderstorm Wind,,0.0,0.0,57.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1267,,12-JUL-69 13:30:00,12.0,39.28,,-76.78,0.0,1330.0,196907.0,,27.0,HOWARD,CST,C,0.0,0,PUB,0.0,0.0,,12-JUL-69 13:30:00,12.0,,,,0.0,1330.0,196907.0,,,10041225.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1268,,12-JUL-69 13:57:00,12.0,39.2,,-76.68,0.0,1357.0,196907.0,,0.0,,CST,C,0.0,0,PUB,0.0,0.0,,12-JUL-69 13:57:00,12.0,,,,0.0,1357.0,196907.0,,,10041226.0,,Thunderstorm Wind,,0.0,0.0,52.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1269,,19-JUL-69 17:45:00,19.0,38.0,,-75.78,0.0,1745.0,196907.0,,39.0,SOMERSET,CST,C,0.0,0,PUB,0.0,0.0,,19-JUL-69 17:45:00,19.0,,,,0.0,1745.0,196907.0,,,10041227.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1270,,20-JUL-69 15:30:00,20.0,39.2,,-76.08,0.0,1530.0,196907.0,,29.0,KENT,CST,C,0.0,0,PUB,0.0,0.0,,20-JUL-69 15:30:00,20.0,,,,0.0,1530.0,196907.0,,,10041228.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1271,,27-JUL-69 19:15:00,27.0,39.6,,-76.83,0.0,1915.0,196907.0,,13.0,CARROLL,CST,C,0.0,25K,PUB,0.0,0.0,,27-JUL-69 19:15:00,27.0,,,,0.0,1915.0,196907.0,,,10041229.0,,Tornado,,0.0,0.0,0.0,,July,,MARYLAND,24.0,F1,1.0,,,,,10.0,,1969.0,,,,,,,,,,
1272,,07-JUL-69 19:25:00,7.0,39.08,,-94.58,0.0,1925.0,196907.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,07-JUL-69 19:25:00,7.0,,,,0.0,1925.0,196907.0,,,10058872.0,,Thunderstorm Wind,,0.0,0.0,62.0,,July,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1273,,07-JUL-69 20:20:00,7.0,39.0,,-94.0,0.0,2020.0,196907.0,,107.0,LAFAYETTE,CST,C,0.0,0,PUB,0.0,0.0,,07-JUL-69 20:20:00,7.0,,,,0.0,2020.0,196907.0,,,10058873.0,,Thunderstorm Wind,,0.0,0.0,0.0,,July,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1274,,09-JUL-69 15:30:00,9.0,39.0,,-94.58,0.0,1530.0,196907.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,09-JUL-69 15:30:00,9.0,,,,0.0,1530.0,196907.0,,,10058874.0,,Thunderstorm Wind,,0.0,0.0,52.0,,July,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1275,,09-JUL-69 16:00:00,9.0,38.88,,-94.28,0.0,1600.0,196907.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,09-JUL-69 16:00:00,9.0,,,,0.0,1600.0,196907.0,,,10058875.0,,Hail,,0.0,0.0,2.75,,July,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1276,,09-JUL-69 16:00:00,9.0,39.0,,-94.4,0.0,1600.0,196907.0,,95.0,JACKSON,CST,C,0.0,0,PUB,0.0,0.0,,09-JUL-69 16:00:00,9.0,,,,0.0,1600.0,196907.0,,,10058876.0,,Thunderstorm Wind,,0.0,0.0,70.0,,July,,MISSOURI,29.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1277,,09-AUG-69 23:00:00,9.0,39.2,,-76.18,0.0,2300.0,196908.0,,29.0,KENT,CST,C,0.0,0,PUB,0.0,0.0,,09-AUG-69 23:00:00,9.0,,,,0.0,2300.0,196908.0,,,10041230.0,,Thunderstorm Wind,,0.0,0.0,0.0,,August,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1278,,18-AUG-69 00:00:00,18.0,39.0,,-77.0,0.0,0.0,196908.0,,31.0,MONTGOMERY,CST,C,0.0,0,PUB,0.0,0.0,,18-AUG-69 00:00:00,18.0,,,,0.0,0.0,196908.0,,,10041231.0,,Thunderstorm Wind,,0.0,0.0,0.0,,August,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1279,,18-AUG-69 00:00:00,18.0,39.0,,-76.78,0.0,0.0,196908.0,,33.0,PRINCE GEORGE'S,CST,C,0.0,0,PUB,0.0,0.0,,18-AUG-69 00:00:00,18.0,,,,0.0,0.0,196908.0,,,10041232.0,,Thunderstorm Wind,,0.0,0.0,0.0,,August,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1280,,18-AUG-69 00:30:00,18.0,39.08,,-76.58,0.0,30.0,196908.0,,3.0,ANNE ARUNDEL,CST,C,0.0,0,PUB,0.0,0.0,,18-AUG-69 00:30:00,18.0,,,,0.0,30.0,196908.0,,,10041233.0,,Thunderstorm Wind,,0.0,0.0,0.0,,August,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1281,,02-SEP-69 13:45:00,2.0,39.2,,-76.78,0.0,1345.0,196909.0,,27.0,HOWARD,CST,C,0.0,0,PUB,0.0,0.0,,02-SEP-69 13:45:00,2.0,,,,0.0,1345.0,196909.0,,,10041234.0,,Thunderstorm Wind,,0.0,0.0,0.0,,September,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1282,,07-SEP-69 18:00:00,7.0,39.58,,-77.78,0.0,1800.0,196909.0,,43.0,WASHINGTON,CST,C,0.0,0,PUB,0.0,0.0,,07-SEP-69 18:00:00,7.0,,,,0.0,1800.0,196909.0,,,10041235.0,,Thunderstorm Wind,,0.0,0.0,0.0,,September,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1283,,07-SEP-69 18:00:00,7.0,39.7,,-77.68,0.0,1800.0,196909.0,,43.0,WASHINGTON,CST,C,0.0,0,PUB,0.0,0.0,,07-SEP-69 18:00:00,7.0,,,,0.0,1800.0,196909.0,,,10041236.0,,Thunderstorm Wind,,0.0,0.0,0.0,,September,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1284,,14-NOV-69 15:30:00,14.0,39.7,,-76.18,0.0,1530.0,196911.0,,15.0,CECIL,CST,C,0.0,0,PUB,0.0,0.0,,14-NOV-69 15:30:00,14.0,,,,0.0,1530.0,196911.0,,,10041237.0,,Hail,,0.0,0.0,0.75,,November,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1285,,14-NOV-69 15:30:00,14.0,39.7,,-76.18,0.0,1530.0,196911.0,,15.0,CECIL,CST,C,0.0,0,PUB,0.0,0.0,,14-NOV-69 15:30:00,14.0,,,,0.0,1530.0,196911.0,,,10041238.0,,Thunderstorm Wind,,0.0,0.0,0.0,,November,,MARYLAND,24.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1286,,24-JUN-69 21:30:00,24.0,40.22,,-99.15,0.0,2130.0,196906.0,,61.0,FRANKLIN,CST,C,0.0,25K,PUB,0.0,0.0,,24-JUN-69 21:30:00,24.0,40.43,,-99.05,0.0,2130.0,196906.0,,,10066728.0,,Tornado,,0.0,0.0,0.0,,June,,NEBRASKA,31.0,F2,15.7,,,,,33.0,,1969.0,,,,,,,,,,
1287,,25-JUN-69 00:30:00,25.0,41.75,,-97.77,0.0,30.0,196906.0,,119.0,MADISON,CST,C,0.0,25K,PUB,0.0,0.0,,25-JUN-69 00:30:00,25.0,41.93,,-97.45,0.0,30.0,196906.0,,,10066731.0,,Tornado,,0.0,0.0,0.0,,June,,NEBRASKA,31.0,F2,20.5,,,,,33.0,,1969.0,,,,,,,,,,
1288,,25-JUN-69 01:45:00,25.0,42.0,,-97.4,0.0,145.0,196906.0,,119.0,MADISON,CST,C,0.0,0,PUB,0.0,0.0,,25-JUN-69 01:45:00,25.0,,,,0.0,145.0,196906.0,,,10066732.0,,Thunderstorm Wind,,0.0,0.0,53.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1289,,26-JUN-69 08:35:00,26.0,40.78,,-96.68,0.0,835.0,196906.0,,109.0,LANCASTER,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 08:35:00,26.0,,,,0.0,835.0,196906.0,,,10066733.0,,Hail,,0.0,0.0,0.75,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1290,,26-JUN-69 11:00:00,26.0,40.08,,-96.68,0.0,1100.0,196906.0,,67.0,GAGE,CST,C,0.0,0,PUB,0.0,0.0,,26-JUN-69 11:00:00,26.0,,,,0.0,1100.0,196906.0,,,10066734.0,,Hail,,0.0,0.0,1.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1291,,28-JUN-69 09:23:00,28.0,42.7,,-97.4,0.0,923.0,196906.0,,27.0,CEDAR,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 09:23:00,28.0,,,,0.0,923.0,196906.0,,,10066735.0,,Hail,,0.0,0.0,1.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1292,,28-JUN-69 09:30:00,28.0,42.38,,-97.28,0.0,930.0,196906.0,,27.0,CEDAR,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 09:30:00,28.0,,,,0.0,930.0,196906.0,,,10066736.0,,Thunderstorm Wind,,0.0,0.0,0.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1293,,28-JUN-69 11:10:00,28.0,41.78,,-96.4,0.0,1110.0,196906.0,,21.0,BURT,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 11:10:00,28.0,,,,0.0,1110.0,196906.0,,,10066737.0,,Hail,,0.0,0.0,1.75,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1294,,28-JUN-69 12:22:00,28.0,41.28,,-95.9,0.0,1222.0,196906.0,,0.0,,CST,C,0.0,0,PUB,0.0,0.0,,28-JUN-69 12:22:00,28.0,,,,0.0,1222.0,196906.0,,,10066738.0,,Thunderstorm Wind,,0.0,0.0,54.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1295,,30-JUN-69 03:00:00,30.0,40.5,,-98.9,0.0,300.0,196906.0,,99.0,KEARNEY,CST,C,0.0,0,PUB,0.0,0.0,,30-JUN-69 03:00:00,30.0,,,,0.0,300.0,196906.0,,,10066739.0,,Hail,,0.0,0.0,1.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1296,,30-JUN-69 03:25:00,30.0,40.58,,-98.4,0.0,325.0,196906.0,,1.0,ADAMS,CST,C,0.0,0,PUB,0.0,0.0,,30-JUN-69 03:25:00,30.0,,,,0.0,325.0,196906.0,,,10066740.0,,Hail,,0.0,0.0,1.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
1297,,30-JUN-69 04:00:00,30.0,40.7,,-97.28,0.0,400.0,196906.0,,151.0,SALINE,CST,C,0.0,0,PUB,0.0,0.0,,30-JUN-69 04:00:00,30.0,,,,0.0,400.0,196906.0,,,10066741.0,,Hail,,0.0,0.0,1.0,,June,,NEBRASKA,31.0,,0.0,,,,,0.0,,1969.0,,,,,,,,,,
